product,answer_option,review_score
Accucheck,I like it because it is very cheap and having more period of expire,0.25569620253164554
Accucheck,"Perfect packing and delivery , but price wise it s not so attractive",0.25569620253164554
Accucheck,Nice product and prompt delivery,0.25569620253164554
Accucheck,Nice price with long expire,0.25569620253164554
Accucheck,for prompt delivery and accurate product,0.25569620253164554
Accucheck,Very fast delivery,0.2481012658227848
Accucheck,You have not given any discount on my order of insulin for which complaint has been lodged but you prefer not to reply Why to purchase from you. So many other sites are offering same discount,0.21012658227848102
Accucheck,Instant Delivery and Reasonable price!,0.20759493670886076
Accucheck,time of delivery,0.20506329113924052
Accucheck,Packing should be of 25 pics.,0.20506329113924052
Accucheck,On Not Service,0.20506329113924052
Accucheck,Price n delivery n quality,0.20506329113924052
Accucheck,Speed of delivery,0.20506329113924052
Accucheck,Expire date was 2021,0.20506329113924052
Accucheck,Price and discount,0.20506329113924052
Accucheck,Try to mention the expire date and mfg date in the product description of certain products,0.20506329113924052
Accucheck,its price and delivery,0.20506329113924052
Accucheck,Product was damage,0.20506329113924052
Accucheck,On time delivery and discount,0.20506329113924052
Accucheck,There is no discount on the product,0.20506329113924052
Accucheck,Good product with expire date of 2021,0.18734177215189873
Accucheck,Damage in your accu chek active strip,0.18227848101265823
Accucheck,I have been using it for some time and was fully aware of the product,0.17974683544303796
Accucheck,Late delivery division of orders,0.17974683544303796
Accucheck,Good price with Comfortable expire date,0.16962025316455695
Accucheck,Great discount and on time delivery,0.16962025316455695
Accucheck,Nice packing,0.1670886075949367
Accucheck,Product and price is good but delivery services should be improved,0.1670886075949367
Accucheck,Like Good product in good packing at reasonable price. Timely delivery Nothing to dislike here.thumbs up,0.1670886075949367
Accucheck,Packing and delivery is good Product is excellent,0.1670886075949367
Accucheck,Late delivery and I am not able to redeem my wallet money,0.1620253164556962
Accucheck,Delivery time is too late,0.1620253164556962
Accucheck,Early delivery with online payment mode,0.15443037974683543
Accucheck,it was good service.,0.14936708860759493
Accucheck,year validity Good packing,0.14936708860759493
Accucheck,"Timely supply,and good product",0.14936708860759493
Accucheck,Good. Delivery on time,0.14936708860759493
Accucheck,Delivery is good,0.14936708860759493
Accucheck,Very good service,0.14936708860759493
Accucheck,Timely delivery good packing,0.14936708860759493
Accucheck,Packing is good delivered on time,0.14936708860759493
Accucheck,Fast delivery with good packing,0.14936708860759493
Accucheck,Good discount & fast delivery,0.14936708860759493
Accucheck,Good packing and on time delivery,0.14936708860759493
Accucheck,The packing and on time delivery of the product,0.1468354430379747
Accucheck,Packaging was good Delivery was on time. Overall satisfied as a customer.,0.1468354430379747
Accucheck,Box nicely timely delivered Strips result is perfect,0.1468354430379747
Accucheck,"Expire date is 12/2020,this is very less",0.1468354430379747
Accucheck,I think its genuine and perfect,0.1468354430379747
Accucheck,Device is prompt.Staff who speaks on phone is well mannered.I wish to give me good service in near future,0.1468354430379747
Accucheck,It get deliver on time and I get good discount,0.1468354430379747
Accucheck,Received 10 strips and 2 packets of lancets in place of 100 strips,0.1468354430379747
Accucheck,Fast service was good,0.1468354430379747
Accucheck,Calibration takes time.,0.14430379746835442
Accucheck,Well coordinate and on time service,0.14430379746835442
Accucheck,No discount given,0.14430379746835442
Accucheck,I like past delivery,0.14430379746835442
Accucheck,Your Courier partner is misleading and not delivering Had to struggle with their customer support,0.14430379746835442
Accucheck,I like the price and time delivery,0.14430379746835442
Accucheck,Speedy Delivery and price,0.14430379746835442
Accucheck,Pack was found opened,0.14430379746835442
Accucheck,Delivered on time,0.14430379746835442
Accucheck,Delivery was on time and there was reasonably good discount on the product,0.14430379746835442
Accucheck,Not like the billing procedure,0.14430379746835442
Accucheck,Timely delivery of the product,0.14430379746835442
Accucheck,I want to return,0.14430379746835442
Accucheck,One of the packet containing 50 strips was found to be opened,0.14430379746835442
Accucheck,From response and delivery Maximum discount received,0.14430379746835442
Accucheck,recent expire date,0.14430379746835442
Accucheck,YOUR PROMPT SERVICE,0.14430379746835442
Accucheck,Price & Service,0.14430379746835442
Accucheck,DELAYED IN DELIVERY TIME,0.14430379746835442
Accucheck,Very Nice product and prompt delivery,0.14430379746835442
Accucheck,INTERNAL PACKING IS DAMAGED,0.14430379746835442
Accucheck,Mention the manufacturing date and expire of Occur check in the bill also,0.13924050632911392
Accucheck,It is not working please return and refund my money back,0.13924050632911392
Accucheck,Delivery was in time and product found well enfin with packing,0.13924050632911392
Accucheck,"Delivered on time, expecting next day deliver service",0.13924050632911392
Accucheck,Discount should have been given,0.13924050632911392
Accucheck,Could you please improve delivery time,0.13924050632911392
Accucheck,i returned it as i needed Performa.,0.13924050632911392
Accucheck,It was in time delivered,0.13924050632911392
Accucheck,Show E-5 after one month of opening packet,0.13924050632911392
Accucheck,its some Chinese vendor product not the actual Accu-Chek strip,0.13924050632911392
Accucheck,"The expire of the product is only of 6 onth while I am a retail user, It is not at all physiable to me.",0.1189873417721519
Accucheck,Expired stripes written 2020 but expired in July only,0.1189873417721519
Accucheck,"Everything went well From placing order , to receiving it, to the discount , to the freebies. Keep up",0.11645569620253164
Accucheck,I was not delivered the right product,0.10886075949367088
Accucheck,on time delivery and product is as described satisfied with overall service.,0.10886075949367088
Accucheck,Good deal and genuine product,0.10379746835443038
Accucheck,Very poor delivery system took more than the expected time to deliver. Need improvement. Needs better communication with customers,0.10379746835443038
Accucheck,Strips expire date is long that good,0.10379746835443038
Accucheck,Best service & product have no issues,0.10379746835443038
Accucheck,Quick delivery and good stuff,0.10379746835443038
Accucheck,Can not see expire before order all other is good,0.10379746835443038
Accucheck,packing is good and date of expire is more,0.10379746835443038
Accucheck,On same code-chip operating original ....fast days delivery appreciate...,0.09873417721518987
Accucheck,Low price. And fast gome delivery i like it.,0.09873417721518987
Accucheck,Need improvement delivery,0.09113924050632911
Accucheck,Your packing was very bad and it was torn somewhere,0.07341772151898734
Accucheck,Timely delivery competitive rates ease of ordering,0.06835443037974684
Accucheck,The supply is as per requirement and satisfaction,0.06835443037974684
Accucheck,Expire Date was good enough to help me in using the qty I recd.,0.06329113924050633
Accucheck,Fast delivery,0.060759493670886074
Accucheck,Fast delivery,0.060759493670886074
Accucheck,Fast delivery,0.060759493670886074
Accucheck,Fast delivery,0.060759493670886074
Accucheck,Fast delivery,0.060759493670886074
Accucheck,I like that Accu-Check Active Strip box bc that is as per discription. But i dont like delivery bc the external box(package) got damaged much However the Active strip box is Ok.,0.05822784810126582
Accucheck,Packing,0.05569620253164557
Accucheck,Packaging,0.04810126582278481
Accucheck,Delivery,0.04810126582278481
Accucheck,Prompt delivery with reasonable price. Discount offer is also good Further order may be given with such discount offer. Apps downloaded.Intimation in email id regarding delivery status,0.04050632911392405
Accucheck,Late delivery,0.030379746835443037
Accucheck,Late delivery,0.030379746835443037
Accucheck,Suppliers are theaters They supply outdated medicines,0.030379746835443037
Accucheck,at first the delivered product was wrong one which was later replaced,0.030379746835443037
Accucheck,Late delivery,0.030379746835443037
Accucheck,"Packing was horrible It was good that the strips were in a box,else the packing was all twisted and the box had almost given away",0.030379746835443037
Accucheck,As usual it is genuine,0.030379746835443037
Accucheck,Long delivery time,0.02531645569620253
Accucheck,The delivery was fast and good Reason for low rating is payment option on delivery (Card payment on delivery should also be included Thanks,0.02278481012658228
Accucheck,Expected a longer expire date. Your Product Listings should mention the expire date too.,0.020253164556962026
Accucheck,Has been using for long time,0.020253164556962026
Accucheck,"I have got this product from Paytm,as I find either courier or Bees courier might have hands in giving me empty box",0.017721518987341773
Accucheck,Behavior of delivery boy is very bad Delivery time is long where as other online stores are providing better facilities,0.017721518987341773
Accucheck,On time,0.007594936708860759
Accucheck,Timely delivery,0.007594936708860759
Accucheck,Timely delivery,0.007594936708860759
Accucheck,Timely delivery,0.007594936708860759
Accucheck,Timely delivery,0.007594936708860759
Accucheck,Customer service,0.007594936708860759
Accucheck,Nyc packing,0.007594936708860759
Accucheck,Well packed,0.007594936708860759
Accucheck,Timely delivery,0.007594936708860759
Accucheck,Timely delivery,0.007594936708860759
Accucheck,From delivery,0.007594936708860759
Accucheck,prompt delivery,0.007594936708860759
Accucheck,Timely delivered,0.007594936708860759
Accucheck,timely delivery,0.007594936708860759
Accucheck,Prompt Delivery,0.007594936708860759
Accucheck,courier service,0.007594936708860759
Accucheck,The time/days took to deliver is really bad,0.0
Accucheck,The product was delivered after days and too on repeated requests Had to contact the agent personally Horrible experience.,0.0
Accucheck,"No SLA, pathetic customer support support was as late as your order was",0.0
